model,file index,audio file,FEC,MSC,OVER,NDS
Pyannote,38,IISc_VaaniProject_M_BR_Sitamarhi_Prit69625_0844150000_BHSMCYR_332948_10037_17598,0.5524861878453038,7.974217311233886,27.819548872180448,60.38533834586466
FunASR,38,IISc_VaaniProject_M_BR_Sitamarhi_Prit69625_0844150000_BHSMCYR_332948_10037_17598,0.0,0.0,95.68924680246329,99.95262908574135
Silero,38,IISc_VaaniProject_M_BR_Sitamarhi_Prit69625_0844150000_BHSMCYR_332948_10037_17598,0.0,4.806629834254143,71.81050656660413,92.16697936210132
SpeechBrain,38,IISc_VaaniProject_M_BR_Sitamarhi_Prit69625_0844150000_BHSMCYR_332948_10037_17598,0.0,9.355432780847146,51.14832535885168,66.98564593301435
Pyannote,39,IISc_VaaniProject_M_BR_Vaishali_Arun51686_0718570000_BHVSGS_212790_9641_14327,0.0,0.0,8.639308855291576,9.1792656587473
FunASR,39,IISc_VaaniProject_M_BR_Vaishali_Arun51686_0718570000_BHVSGS_212790_9641_14327,0.0,0.2380952380952381,13.318534961154274,46.614872364039954
Silero,39,IISc_VaaniProject_M_BR_Vaishali_Arun51686_0718570000_BHVSGS_212790_9641_14327,0.052910052910052914,0.026455026455026457,8.057395143487858,11.368653421633553
SpeechBrain,39,IISc_VaaniProject_M_BR_Vaishali_Arun51686_0718570000_BHVSGS_212790_9641_14327,0.26455026455026454,2.5661375661375665,0.0,1.1098779134295227
Pyannote,40,IISc_VaaniProject_M_BR_Vaishali_Jabk66468_0916190000_BHGJBA_4830_13291_20332,0.0,0.0,35.482180293501045,98.37526205450735
FunASR,40,IISc_VaaniProject_M_BR_Vaishali_Jabk66468_0916190000_BHGJBA_4830_13291_20332,0.0,0.0,33.81720430107527,65.0
Silero,40,IISc_VaaniProject_M_BR_Vaishali_Jabk66468_0916190000_BHGJBA_4830_13291_20332,0.0,1.937984496124031,12.48671625929862,35.01594048884166
SpeechBrain,40,IISc_VaaniProject_M_BR_Vaishali_Jabk66468_0916190000_BHGJBA_4830_13291_20332,0.0,6.2015503875969,0.5431830526887561,20.640956002172732
Pyannote,41,IISc_VaaniProject_M_BR_Vaishali_Niha85968_1139470000_CGBMEX_346520_7529_14943,0.0,0.0,82.2234156820623,98.33512352309344
FunASR,41,IISc_VaaniProject_M_BR_Vaishali_Niha85968_1139470000_CGBMEX_346520_7529_14943,0.0,0.0,52.42825607064018,81.67770419426049
Silero,41,IISc_VaaniProject_M_BR_Vaishali_Niha85968_1139470000_CGBMEX_346520_7529_14943,1.3983506633201863,1.3804230907135173,38.54109961894393,72.29178007621121
SpeechBrain,41,IISc_VaaniProject_M_BR_Vaishali_Niha85968_1139470000_CGBMEX_346520_7529_14943,2.3305844388669774,2.47400501972033,2.9001673173452316,33.575013943112104
